student_id,level,stream,gender,religion,minority_status,caste_category,previous_education_percentage,annual_income,other_scholarship,scholarship_id,scholarship_name,min_percentage,max_income,eligible,allowed_caste
S00121,PG,MA English,Female,Hindu,0,ST,61.6,289824,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,1,"SC, ST, OBC"
S00400,UG,BSc Physics,Male,Hindu,0,ST,67.3,137709,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,1,"SC, ST, OBC"
S00189,PG,MCom Finance,Male,Muslim,1,General,72,506797,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00304,UG,BSc Physics,Female,Hindu,0,OBC,82.3,542793,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,1,"SC, ST, OBC"
S00003,UG,BSc Chemistry,Female,Christian,1,General,74.5,248946,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00327,PG,MSc Mathematics,Male,Christian,1,General,78.6,198248,1,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00275,PG,MSc Mathematics,Male,Hindu,0,General,70.4,484509,1,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00303,PG,MA English,Male,Hindu,0,SC,71.1,214453,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00184,UG,BSc Chemistry,Female,Muslim,1,General,55.4,592355,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00091,UG,BSc Mathematics,Female,Muslim,1,General,62.5,366047,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00258,UG,BSc Physics,Male,Hindu,0,General,88.7,106953,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,1,ALL
S00372,UG,BA Economics,Female,Muslim,1,General,70.9,665515,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00388,PG,MCom Finance,Male,Hindu,0,ST,72.7,279572,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,1,"SC, ST, OBC"
S00054,UG,BSc Mathematics,Male,Hindu,0,OBC,57.3,186874,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00113,PG,MSc Mathematics,Male,Muslim,1,General,72,65086,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00187,PG,MA English,Female,Muslim,1,General,71.1,585646,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00379,PG,MSc Mathematics,Male,Christian,1,General,88.1,514189,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00279,PG,MSc Mathematics,Male,Christian,1,General,78.8,264466,1,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00150,UG,BSc Chemistry,Male,Muslim,1,General,74.4,184826,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00127,UG,BSc Physics,Female,Hindu,0,SC,90,74937,0,SCH_IN,INSPIRE Scholarship,80,500000,1,ALL
S00400,UG,BSc Physics,Male,Hindu,0,ST,67.3,137709,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00113,PG,MSc Mathematics,Male,Muslim,1,General,72,65086,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,1,General
S00251,UG,BSc Chemistry,Male,Hindu,0,OBC,73.1,98458,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,1,"SC, ST, OBC"
S00393,UG,BA Economics,Female,Hindu,0,SC,57.4,685032,1,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00141,UG,BCom Finance,Female,Muslim,1,General,79.9,259346,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00273,UG,BSc Chemistry,Female,Hindu,0,General,75.3,681004,1,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00263,PG,MCom Finance,Female,Hindu,0,SC,65.8,349727,1,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00398,UG,BA English,Male,Hindu,0,General,69.7,405655,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00220,PG,MSc Mathematics,Male,Hindu,0,OBC,76,471198,1,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00318,UG,BSc Mathematics,Male,Hindu,0,General,80,536486,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00435,PG,MSc Mathematics,Female,Hindu,0,General,90,219218,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00228,UG,BSc Mathematics,Female,Hindu,0,SC,73.3,600402,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00165,PG,MSc Mathematics,Female,Muslim,1,General,75.3,524631,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00232,UG,BCom Finance,Male,Hindu,0,OBC,50,660337,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00371,UG,BSc Physics,Male,Hindu,0,General,75.9,426846,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00196,UG,BSc Physics,Female,Muslim,1,General,72.3,573816,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00233,PG,MA English,Female,Hindu,0,General,64.9,618558,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00358,PG,MCom Finance,Male,Hindu,0,General,79.4,137974,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00069,UG,BSc Physics,Female,Hindu,0,General,73.2,193336,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00069,UG,BSc Physics,Female,Hindu,0,General,73.2,193336,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00142,PG,MA English,Female,Hindu,0,ST,75,641007,1,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00083,PG,MCom Finance,Female,Muslim,1,General,79.6,390081,1,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00136,UG,BA Economics,Male,Hindu,0,OBC,59.5,220018,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00015,UG,BA Economics,Male,Hindu,0,OBC,65.1,259465,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00298,UG,BSc Physics,Female,Hindu,0,OBC,73,213040,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00051,UG,BA English,Female,Hindu,0,General,59.3,142889,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00425,PG,MCom Finance,Male,Muslim,1,General,77.3,450946,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00039,UG,BA Economics,Male,Muslim,1,General,63.8,376813,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00297,UG,BSc Mathematics,Female,Hindu,0,General,57,388167,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00191,UG,BSc Mathematics,Female,Muslim,1,General,76.5,530456,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00258,UG,BSc Physics,Male,Hindu,0,General,88.7,106953,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00434,UG,BSc Physics,Male,Christian,1,General,81.7,288226,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00375,UG,BSc Chemistry,Female,Muslim,1,General,78.2,338061,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00317,UG,BA Economics,Male,Christian,1,General,81.6,597506,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00149,UG,BSc Physics,Female,Hindu,0,General,81.9,257530,0,SCH_IN,INSPIRE Scholarship,80,500000,1,ALL
S00008,PG,MSc Mathematics,Male,Muslim,1,General,82.2,534183,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00186,UG,BA Economics,Female,Hindu,0,OBC,71.5,204904,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00056,UG,BSc Mathematics,Male,Muslim,1,General,67.8,240137,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00200,UG,BSc Mathematics,Female,Hindu,0,OBC,86.3,311254,0,SCH_IN,INSPIRE Scholarship,80,500000,1,ALL
S00403,PG,MSc Mathematics,Female,Christian,1,General,98.7,217803,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00423,UG,BA Economics,Female,Muslim,1,General,60.5,113988,1,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00042,UG,BCom Finance,Male,Hindu,0,General,72.7,319674,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00003,UG,BSc Chemistry,Female,Christian,1,General,74.5,248946,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00133,PG,MSc Mathematics,Male,Hindu,0,SC,58.1,385478,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00296,PG,MSc Mathematics,Female,Hindu,0,OBC,85.3,596438,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,1,"SC, ST, OBC"
S00132,UG,BA English,Male,Christian,1,General,76.1,112802,1,SCH_SM,State Merit Scholarship (Kerala),75,150000,1,ALL
S00374,UG,BA Economics,Female,Muslim,1,General,60.4,626169,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00330,UG,BA English,Female,Hindu,0,SC,90,46195,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,1,ALL
S00362,UG,BSc Chemistry,Male,Muslim,1,General,75,79948,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,1,General
S00117,UG,BA Economics,Female,Hindu,0,General,69.4,135249,1,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00137,UG,BA English,Male,Hindu,0,ST,71.9,72331,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,1,"SC, ST, OBC"
S00334,UG,BSc Physics,Male,Hindu,0,ST,78.7,429686,1,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00355,PG,MA English,Male,Hindu,0,General,83.3,513682,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00180,UG,BA Economics,Male,Hindu,0,General,75.4,573994,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00007,PG,MA English,Female,Muslim,1,General,76.3,671294,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00084,PG,MA English,Female,Hindu,0,OBC,77.9,295170,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00207,PG,MSc Mathematics,Female,Muslim,1,General,73.2,677619,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00361,PG,MCom Finance,Male,Hindu,0,OBC,66.9,467704,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,1,"SC, ST, OBC"
S00363,UG,BSc Chemistry,Female,Hindu,0,OBC,68.8,655553,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00046,UG,BA English,Male,Hindu,0,SC,66,156948,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,1,"SC, ST, OBC"
S00282,PG,MSc Mathematics,Male,Muslim,1,General,65.6,447005,1,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00439,UG,BA Economics,Male,Hindu,0,General,82.9,371751,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00357,PG,MCom Finance,Female,Hindu,0,SC,80.2,388701,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00269,UG,BA Economics,Male,Muslim,1,General,64.5,340899,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00103,PG,MA English,Female,Christian,1,General,81.6,613619,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00026,UG,BA Economics,Female,Hindu,0,SC,77.8,510411,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00196,UG,BSc Physics,Female,Muslim,1,General,72.3,573816,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00036,UG,BA Economics,Male,Christian,1,General,69.9,150451,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,1,General
S00218,UG,BCom Finance,Male,Hindu,0,General,53.1,336011,1,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00029,UG,BCom Finance,Male,Hindu,0,OBC,65.5,687557,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00309,UG,BA English,Female,Muslim,1,General,83.9,109213,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00005,UG,BA English,Male,Hindu,0,ST,71.9,315484,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00372,UG,BA Economics,Female,Muslim,1,General,70.9,665515,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00224,UG,BSc Chemistry,Female,Muslim,1,General,81.6,584876,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00406,UG,BSc Mathematics,Female,Hindu,0,General,57,632863,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00407,PG,MCom Finance,Female,Hindu,0,SC,77.1,253494,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00145,UG,BCom Finance,Female,Hindu,0,General,82.9,239178,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00129,UG,BCom Finance,Male,Hindu,0,General,53.1,40588,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00116,UG,BSc Mathematics,Female,Christian,1,General,72.9,637517,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00240,UG,BA Economics,Female,Muslim,1,General,59.7,472027,1,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00165,PG,MSc Mathematics,Female,Muslim,1,General,75.3,524631,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00102,UG,BSc Physics,Male,Hindu,0,OBC,85.7,407781,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,1,"SC, ST, OBC"
S00347,UG,BSc Mathematics,Female,Christian,1,General,61.9,407838,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00063,UG,BSc Physics,Female,Christian,1,General,59.7,286090,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00392,PG,MA English,Male,Hindu,0,SC,82.9,495039,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,1,"SC, ST, OBC"
S00213,PG,MSc Mathematics,Female,Hindu,0,ST,70.5,465957,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00373,UG,BCom Finance,Female,Christian,1,General,65.6,619472,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00057,UG,BSc Mathematics,Female,Hindu,0,General,66.4,98376,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00111,UG,BSc Mathematics,Male,Hindu,0,OBC,69.9,190897,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,1,"SC, ST, OBC"
S00069,UG,BSc Physics,Female,Hindu,0,General,73.2,193336,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00178,UG,BSc Physics,Female,Hindu,0,OBC,70.1,296901,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00264,PG,MSc Mathematics,Female,Hindu,0,OBC,70.4,234642,1,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00416,UG,BSc Physics,Female,Hindu,0,OBC,80.2,305668,0,SCH_IN,INSPIRE Scholarship,80,500000,1,ALL
S00194,UG,BA English,Female,Muslim,1,General,77.3,131573,1,SCH_SM,State Merit Scholarship (Kerala),75,150000,1,ALL
S00179,UG,BCom Finance,Female,Hindu,0,SC,60.3,283135,1,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00031,PG,MCom Finance,Female,Christian,1,General,72.5,604297,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00183,UG,BSc Mathematics,Female,Muslim,1,General,58.3,574146,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00335,UG,BSc Mathematics,Male,Hindu,0,SC,81.1,62618,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,1,ALL
S00223,PG,MCom Finance,Male,Muslim,1,General,86.4,608041,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00202,PG,MSc Mathematics,Female,Hindu,0,OBC,80,207367,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00301,UG,BSc Mathematics,Female,Hindu,0,OBC,82.1,121578,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,1,ALL
S00251,UG,BSc Chemistry,Male,Hindu,0,OBC,73.1,98458,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00201,PG,MCom Finance,Male,Hindu,0,SC,69,512721,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00364,UG,BCom Finance,Female,Hindu,0,SC,75.7,143967,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00033,PG,MA English,Male,Hindu,0,SC,77,257660,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,1,"SC, ST, OBC"
S00091,UG,BSc Mathematics,Female,Muslim,1,General,62.5,366047,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00183,UG,BSc Mathematics,Female,Muslim,1,General,58.3,574146,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00343,UG,BA Economics,Female,Christian,1,General,70.2,316944,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00379,PG,MSc Mathematics,Male,Christian,1,General,88.1,514189,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00405,UG,BA Economics,Male,Hindu,0,OBC,68.9,617560,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00271,UG,BSc Mathematics,Male,Christian,1,General,65,108250,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,1,General
S00095,PG,MSc Mathematics,Male,Hindu,0,OBC,77.5,599365,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00096,UG,BSc Chemistry,Female,Hindu,0,OBC,63.8,498958,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00342,PG,MCom Finance,Female,Christian,1,General,79.3,191328,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00321,UG,BA Economics,Male,Hindu,0,SC,57.1,210778,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00153,UG,BCom Finance,Female,Muslim,1,General,74.7,147359,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,1,General
S00340,UG,BSc Chemistry,Female,Hindu,0,OBC,72.6,187310,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00028,PG,MA English,Male,Hindu,0,ST,59.7,292801,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00148,PG,MCom Finance,Female,Christian,1,General,87.3,612190,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00363,UG,BSc Chemistry,Female,Hindu,0,OBC,68.8,655553,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00399,PG,MCom Finance,Male,Hindu,0,OBC,64.1,664891,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00075,PG,MCom Finance,Male,Muslim,1,General,62.2,336054,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00404,UG,BSc Physics,Female,Hindu,0,OBC,82,542813,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00323,PG,MSc Mathematics,Female,Muslim,1,General,78.8,171719,1,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00379,PG,MSc Mathematics,Male,Christian,1,General,88.1,514189,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00366,UG,BSc Chemistry,Female,Hindu,0,SC,53.9,512740,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00325,UG,BA English,Female,Muslim,1,General,73.8,632960,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00368,UG,BSc Chemistry,Female,Christian,1,General,76.3,286289,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00360,UG,BSc Physics,Male,Muslim,1,General,78.2,367784,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00436,UG,BSc Chemistry,Male,Christian,1,General,64.2,483500,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00438,UG,BA English,Male,Christian,1,General,70.6,393654,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00198,UG,BA English,Male,Hindu,0,General,76.3,544807,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00021,UG,BCom Finance,Male,Hindu,0,General,71.8,266949,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00227,UG,BA Economics,Male,Hindu,0,OBC,66.3,248515,1,SCH_EG,E-Grantz Scholarship (Kerala),,600000,1,"SC, ST, OBC"
S00369,UG,BA English,Male,Hindu,0,OBC,53.5,598571,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00058,UG,BSc Chemistry,Male,Hindu,0,General,69.6,634534,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00326,PG,MA English,Female,Muslim,1,General,88,245506,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00033,PG,MA English,Male,Hindu,0,SC,77,257660,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00406,UG,BSc Mathematics,Female,Hindu,0,General,57,632863,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00015,UG,BA Economics,Male,Hindu,0,OBC,65.1,259465,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00110,UG,BCom Finance,Female,Christian,1,General,58.5,647561,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00048,UG,BCom Finance,Female,Hindu,0,General,76.3,286462,1,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00422,UG,BSc Physics,Female,Christian,1,General,97.8,97815,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,1,ALL
S00404,UG,BSc Physics,Female,Hindu,0,OBC,82,542813,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00122,UG,BCom Finance,Male,Hindu,0,OBC,69.4,382961,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00263,PG,MCom Finance,Female,Hindu,0,SC,65.8,349727,1,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00227,UG,BA Economics,Male,Hindu,0,OBC,66.3,248515,1,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00182,UG,BSc Physics,Male,Hindu,0,OBC,83,468355,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00172,UG,BA English,Female,Christian,1,General,70.8,556533,1,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00276,UG,BA English,Male,Hindu,0,OBC,73.8,172110,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00398,UG,BA English,Male,Hindu,0,General,69.7,405655,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00048,UG,BCom Finance,Female,Hindu,0,General,76.3,286462,1,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00133,PG,MSc Mathematics,Male,Hindu,0,SC,58.1,385478,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00311,PG,MA English,Female,Hindu,0,General,81.7,45121,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00153,UG,BCom Finance,Female,Muslim,1,General,74.7,147359,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,1,General
S00185,UG,BSc Chemistry,Female,Hindu,0,SC,54.5,641304,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00022,UG,BSc Physics,Male,Hindu,0,General,68.6,388772,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00149,UG,BSc Physics,Female,Hindu,0,General,81.9,257530,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00242,UG,BCom Finance,Male,Hindu,0,OBC,69.3,354758,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00406,UG,BSc Mathematics,Female,Hindu,0,General,57,632863,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00005,UG,BA English,Male,Hindu,0,ST,71.9,315484,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,1,"SC, ST, OBC"
S00439,UG,BA Economics,Male,Hindu,0,General,82.9,371751,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00270,UG,BA Economics,Female,Hindu,0,SC,60.3,477592,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00441,UG,BA English,Female,Hindu,0,OBC,65.2,54387,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,1,"SC, ST, OBC"
S00304,UG,BSc Physics,Female,Hindu,0,OBC,82.3,542793,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00350,PG,MA English,Male,Hindu,0,General,88,353867,0,SCH_SM,State Merit Scholarship (Kerala),75,150000,0,ALL
S00207,PG,MSc Mathematics,Female,Muslim,1,General,73.2,677619,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00125,UG,BA English,Female,Muslim,1,General,70.9,686270,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00315,UG,BSc Mathematics,Female,Hindu,0,SC,61.6,472663,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00429,UG,BSc Mathematics,Male,Christian,1,General,70.9,160461,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00253,PG,MCom Finance,Male,Hindu,0,SC,69.5,420163,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,1,"SC, ST, OBC"
S00389,PG,MSc Mathematics,Female,Muslim,1,General,78.1,641949,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00090,PG,MA English,Female,Christian,1,General,74.4,400967,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00330,UG,BA English,Female,Hindu,0,SC,90,46195,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,1,"SC, ST, OBC"
S00100,UG,BSc Physics,Male,Hindu,0,SC,63.2,670284,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
S00354,UG,BSc Mathematics,Male,Hindu,0,General,61.9,343381,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00221,PG,MCom Finance,Female,Hindu,0,OBC,80.6,534864,0,SCH_IN,INSPIRE Scholarship,80,500000,0,ALL
S00160,UG,BA English,Female,Hindu,0,General,82.1,54410,0,SCH_EG,E-Grantz Scholarship (Kerala),,600000,0,"SC, ST, OBC"
S00050,UG,BSc Mathematics,Female,Hindu,0,ST,67.8,127704,0,SCH_PM,Post-Matric Scholarship (Minority),50,200000,0,General
