previous_education_percentage,annual_income,other_scholarship,eligible,academic_percentile,financial_need_index,scholarship_history_score,top_student_flag,low_income_flag,egrantz_eligible,level_PG,level_UG,stream_BA Economics,stream_BA English,stream_BCom Finance,stream_BSc Chemistry,stream_BSc Mathematics,stream_BSc Physics,stream_MA English,stream_MCom Finance,stream_MSc Mathematics,gender_Female,gender_Male,caste_category_General,caste_category_OBC,caste_category_SC,caste_category_ST
66.9,603435,0,0,0.669,1.6571765688490577e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
87.4,505749,1,0,0.8740000000000001,1.977261492832427e-06,1.5,1,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
61.3,626137,0,0,0.613,1.5970920148593441e-06,0.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
82.3,671512,1,0,0.823,1.4891744463621702e-06,1.5,0,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
80.0,680070,0,0,0.8,1.4704347046117243e-06,0.0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
76.7,460943,1,0,0.767,2.1694609323475303e-06,1.5,0,0,1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
61.9,343381,0,0,0.619,2.9122085607282852e-06,0.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
62.3,414857,0,0,0.623,2.4104633392630733e-06,0.0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
86.1,392583,0,0,0.861,2.547225561917959e-06,0.0,1,0,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
69.4,118007,0,1,0.6940000000000001,8.474001762592366e-06,0.0,0,1,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
77.3,365865,1,0,0.773,2.733241131999147e-06,1.5,0,0,0,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
73.1,98458,0,1,0.731,1.0156511847571071e-05,0.0,0,1,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
68.6,388772,0,0,0.6859999999999999,2.5721950855640697e-06,0.0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
64.0,629083,0,0,0.64,1.5896128338981758e-06,0.0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
68.7,206227,0,0,0.687,4.849002075372888e-06,0.0,0,0,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
57.9,263513,1,0,0.579,3.794864788967569e-06,1.5,0,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
62.5,366047,0,0,0.625,2.7318821575312527e-06,0.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
76.5,530456,0,0,0.765,1.8851669409584566e-06,0.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
74.2,351417,0,0,0.742,2.8456140550569407e-06,0.0,0,0,1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
80.0,56792,0,0,0.8,1.760780377863469e-05,0.0,0,1,0,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
69.6,634534,0,0,0.696,1.5759571970025293e-06,0.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
67.1,76197,0,1,0.6709999999999999,1.312370403422662e-05,0.0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
83.9,109213,0,1,0.8390000000000001,9.156335268372187e-06,0.0,0,1,0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
69.7,405655,0,0,0.6970000000000001,2.4651428796813064e-06,0.0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
50.6,481547,0,0,0.506,2.0766361816475203e-06,0.0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
70.3,338753,0,0,0.703,2.9519946627936497e-06,0.0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
72.2,386591,0,0,0.722,2.586706398476947e-06,0.0,0,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
59.7,286090,0,0,0.597,3.4953913265359623e-06,0.0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
65.5,687557,0,0,0.655,1.4544227541531041e-06,0.0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
78.8,264466,1,0,0.7879999999999999,3.7811900917694833e-06,1.5,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
69.9,122627,0,1,0.6990000000000001,8.154744430309555e-06,0.0,0,1,1,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
77.1,321768,0,0,0.7709999999999999,3.10781958485746e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
67.8,65831,1,0,0.6779999999999999,1.5190181066958317e-05,1.5,0,1,0,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
77.5,214770,0,1,0.775,4.6561221021460066e-06,0.0,0,0,1,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
78.6,201164,0,0,0.7859999999999999,4.971043670618646e-06,0.0,0,0,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
70.8,301596,0,0,0.708,3.315682848304194e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
55.1,316399,0,0,0.551,3.1605562579013908e-06,0.0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
61.6,289824,0,0,0.616,3.450357974639869e-06,0.0,0,0,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
67.3,137709,0,1,0.6729999999999999,7.261636772928618e-06,0.0,0,1,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
72.0,506797,0,0,0.72,1.973172743380992e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
82.3,542793,0,0,0.823,1.8423195540112824e-06,0.0,0,0,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
74.5,248946,0,1,0.745,4.016919263939714e-06,0.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
78.6,198248,1,0,0.7859999999999999,5.044161635115436e-06,1.5,0,1,0,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
70.4,484509,1,0,0.7040000000000001,2.063940888732947e-06,1.5,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
71.1,214453,0,1,0.711,4.663004653678644e-06,0.0,0,0,1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
55.4,592355,0,0,0.5539999999999999,1.6881740034708858e-06,0.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
62.5,366047,0,0,0.625,2.7318821575312527e-06,0.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
88.7,106953,0,1,0.887,9.349813938702619e-06,0.0,1,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
70.9,665515,0,0,0.7090000000000001,1.5025934763401632e-06,0.0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
72.7,279572,0,1,0.727,3.5768833184892677e-06,0.0,0,0,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
57.3,186874,0,0,0.573,5.351170568561873e-06,0.0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
72.0,65086,0,1,0.72,1.5364051193018575e-05,0.0,0,1,1,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
71.1,585646,0,0,0.711,1.7075132289587414e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
88.1,514189,0,0,0.8809999999999999,1.9448063945234254e-06,0.0,1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
78.8,264466,1,0,0.7879999999999999,3.7811900917694833e-06,1.5,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
74.4,184826,0,0,0.7440000000000001,5.410464921250683e-06,0.0,0,1,0,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
90.0,74937,0,1,0.9,1.3344364674797832e-05,0.0,1,1,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
67.3,137709,0,1,0.6729999999999999,7.261636772928618e-06,0.0,0,1,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
72.0,65086,0,1,0.72,1.5364051193018575e-05,0.0,0,1,0,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
73.1,98458,0,1,0.731,1.0156511847571071e-05,0.0,0,1,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
57.4,685032,1,0,0.574,1.4597836892529266e-06,1.5,0,0,1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
79.9,259346,0,0,0.799,3.8558379314200666e-06,0.0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
75.3,681004,1,0,0.753,1.4684179998678424e-06,1.5,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
65.8,349727,1,0,0.6579999999999999,2.859364992222527e-06,1.5,0,0,1,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
69.7,405655,0,0,0.6970000000000001,2.4651428796813064e-06,0.0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
76.0,471198,1,0,0.76,2.1222455905042245e-06,1.5,0,0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
80.0,536486,0,0,0.8,1.8639780647061346e-06,0.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
90.0,219218,0,0,0.9,4.561648397264836e-06,0.0,1,0,0,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
73.3,600402,0,0,0.733,1.6655479736110579e-06,0.0,0,0,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
75.3,524631,0,0,0.753,1.9060979886854023e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
50.0,660337,0,0,0.5,1.5143759710935915e-06,0.0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
75.9,426846,0,0,0.759,2.342759817920707e-06,0.0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
72.3,573816,0,0,0.723,1.7427158832868318e-06,0.0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
64.9,618558,0,0,0.649,1.6166606580778876e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
79.4,137974,0,1,0.794,7.2476897988766085e-06,0.0,0,1,0,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
73.2,193336,0,1,0.732,5.1723156974609105e-06,0.0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
73.2,193336,0,0,0.732,5.1723156974609105e-06,0.0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
75.0,641007,1,0,0.75,1.5600429323814992e-06,1.5,0,0,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
79.6,390081,1,0,0.7959999999999999,2.563563558431304e-06,1.5,0,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
59.5,220018,0,0,0.595,4.545062017371227e-06,0.0,0,0,1,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
65.1,259465,0,0,0.6509999999999999,3.8540695119977185e-06,0.0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
73.0,213040,0,1,0.73,4.693932153904647e-06,0.0,0,0,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
59.3,142889,0,1,0.593,6.998390370214851e-06,0.0,0,1,0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
77.3,450946,0,0,0.773,2.217555499870273e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
63.8,376813,0,0,0.638,2.6538292101673506e-06,0.0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
57.0,388167,0,0,0.57,2.576204117804662e-06,0.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
76.5,530456,0,0,0.765,1.8851669409584566e-06,0.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
88.7,106953,0,1,0.887,9.349813938702619e-06,0.0,1,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
81.7,288226,0,0,0.8170000000000001,3.4694875913776293e-06,0.0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
78.2,338061,0,0,0.782,2.9580372831019164e-06,0.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
81.6,597506,0,0,0.816,1.6736205600938565e-06,0.0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
81.9,257530,0,1,0.8190000000000001,3.883027674338235e-06,0.0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
82.2,534183,0,0,0.8220000000000001,1.8720141374507661e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
71.5,204904,0,0,0.715,4.88031038774066e-06,0.0,0,0,1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
67.8,240137,0,1,0.6779999999999999,4.164272210145833e-06,0.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
86.3,311254,0,0,0.863,3.212799794380813e-06,0.0,1,0,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
98.7,217803,0,1,0.987,4.5912839066316505e-06,0.0,1,0,0,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
60.5,113988,1,0,0.605,8.772776320522156e-06,1.5,0,1,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
72.7,319674,0,0,0.727,3.128177054821303e-06,0.0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
74.5,248946,0,0,0.745,4.016919263939714e-06,0.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
58.1,385478,0,0,0.581,2.5941750393666063e-06,0.0,0,0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
85.3,596438,0,0,0.853,1.6766173908815486e-06,0.0,1,0,1,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
76.1,112802,1,0,0.7609999999999999,8.8650124553425e-06,1.5,0,1,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
60.4,626169,0,0,0.604,1.5970103965376814e-06,0.0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
90.0,46195,0,1,0.9,2.164689583513724e-05,0.0,1,1,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
75.0,79948,0,1,0.75,1.250797383331874e-05,0.0,0,1,0,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
69.4,135249,1,0,0.6940000000000001,7.393715341959335e-06,1.5,0,1,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
71.9,72331,0,1,0.7190000000000001,1.3825139633910302e-05,0.0,0,1,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
78.7,429686,1,0,0.787,2.327275435375052e-06,1.5,0,0,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
83.3,513682,0,0,0.833,1.9467258990466884e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
75.4,573994,0,0,0.754,1.7421754544900216e-06,0.0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
76.3,671294,0,0,0.763,1.4896580489948533e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
77.9,295170,0,0,0.779,3.3878666942213156e-06,0.0,0,0,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
73.2,677619,0,0,0.732,1.4757533720964552e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
66.9,467704,0,0,0.669,2.1380998706449576e-06,0.0,0,0,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
68.8,655553,0,0,0.688,1.5254273484716743e-06,0.0,0,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
66.0,156948,0,1,0.66,6.371496473376702e-06,0.0,0,1,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
65.6,447005,1,0,0.6559999999999999,2.237106437050062e-06,1.5,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
82.9,371751,0,0,0.8290000000000001,2.6899653532462503e-06,0.0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
80.2,388701,0,0,0.802,2.5726649206847403e-06,0.0,0,0,1,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
64.5,340899,0,0,0.645,2.9334115576415373e-06,0.0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
81.6,613619,0,0,0.816,1.6296730875786316e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
77.8,510411,0,0,0.778,1.9592015861696042e-06,0.0,0,0,1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
72.3,573816,0,0,0.723,1.7427158832868318e-06,0.0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
69.9,150451,0,1,0.6990000000000001,6.646638130433627e-06,0.0,0,1,0,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
53.1,336011,1,0,0.531,2.9760841874694952e-06,1.5,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
65.5,687557,0,0,0.655,1.4544227541531041e-06,0.0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
83.9,109213,0,1,0.8390000000000001,9.156335268372187e-06,0.0,0,1,0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
71.9,315484,0,0,0.7190000000000001,3.1697228077404632e-06,0.0,0,0,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
70.9,665515,0,0,0.7090000000000001,1.5025934763401632e-06,0.0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
81.6,584876,0,0,0.816,1.7097611976535237e-06,0.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
57.0,632863,0,0,0.57,1.5801183192597462e-06,0.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
77.1,253494,0,0,0.7709999999999999,3.944850983254107e-06,0.0,0,0,1,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
82.9,239178,0,0,0.8290000000000001,4.180969065009888e-06,0.0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
53.1,40588,0,1,0.531,2.4637216979969943e-05,0.0,0,1,1,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
72.9,637517,0,0,0.7290000000000001,1.5685831615734772e-06,0.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
59.7,472027,1,0,0.597,2.118518392976688e-06,1.5,0,0,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
75.3,524631,0,0,0.753,1.9060979886854023e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
85.7,407781,0,0,0.857,2.452290684728605e-06,0.0,1,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
61.9,407838,0,0,0.619,2.4519479500489164e-06,0.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
59.7,286090,0,0,0.597,3.4953913265359623e-06,0.0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
82.9,495039,0,0,0.8290000000000001,2.020038784744667e-06,0.0,0,0,1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
70.5,465957,0,0,0.705,2.1461161735607072e-06,0.0,0,0,1,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
65.6,619472,0,0,0.6559999999999999,1.6142753598623346e-06,0.0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
66.4,98376,0,0,0.664,1.0164977586224422e-05,0.0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
69.9,190897,0,1,0.6990000000000001,5.238399564165156e-06,0.0,0,1,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
73.2,193336,0,1,0.732,5.1723156974609105e-06,0.0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
70.1,296901,0,0,0.701,3.3681147314602127e-06,0.0,0,0,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
70.4,234642,1,0,0.7040000000000001,4.261793447918753e-06,1.5,0,0,1,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
80.2,305668,0,0,0.802,3.2715126493036587e-06,0.0,0,0,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
77.3,131573,1,0,0.773,7.60028577074498e-06,1.5,0,1,0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
60.3,283135,1,0,0.603,3.531871609403255e-06,1.5,0,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
72.5,604297,0,0,0.725,1.6548126917514207e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
58.3,574146,0,0,0.583,1.7417142299794304e-06,0.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
81.1,62618,0,1,0.8109999999999999,1.5969593893227296e-05,0.0,0,1,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
86.4,608041,0,0,0.8640000000000001,1.6446232332634916e-06,0.0,1,0,0,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
80.0,207367,0,0,0.8,4.822344816943791e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
82.1,121578,0,1,0.821,8.225104664456855e-06,0.0,0,1,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
73.1,98458,0,0,0.731,1.0156511847571071e-05,0.0,0,1,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
69.0,512721,0,0,0.69,1.9503746669735257e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
75.7,143967,0,1,0.757,6.9459879973327404e-06,0.0,0,1,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
77.0,257660,0,0,0.77,3.881068535789274e-06,0.0,0,0,1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
62.5,366047,0,0,0.625,2.7318821575312527e-06,0.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
58.3,574146,0,0,0.583,1.7417142299794304e-06,0.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
70.2,316944,0,0,0.7020000000000001,3.1551215510577545e-06,0.0,0,0,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
88.1,514189,0,0,0.8809999999999999,1.9448063945234254e-06,0.0,1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
68.9,617560,0,0,0.6890000000000001,1.6192732377854171e-06,0.0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
65.0,108250,0,1,0.65,9.237789951132092e-06,0.0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
77.5,599365,0,0,0.775,1.668429640653624e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
63.8,498958,0,0,0.638,2.004172687535449e-06,0.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
79.3,191328,0,1,0.7929999999999999,5.2265992086928795e-06,0.0,0,1,1,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
57.1,210778,0,0,0.5710000000000001,4.744305647147012e-06,0.0,0,0,1,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
74.7,147359,0,1,0.747,6.7861020629750274e-06,0.0,0,1,1,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
72.6,187310,0,0,0.726,5.338714757809205e-06,0.0,0,1,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
59.7,292801,0,0,0.597,3.415277218051789e-06,0.0,0,0,1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
87.3,612190,0,0,0.873,1.6334771337703429e-06,0.0,1,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
68.8,655553,0,0,0.688,1.5254273484716743e-06,0.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
64.1,664891,0,0,0.6409999999999999,1.5040036577368955e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
62.2,336054,0,0,0.622,2.9757033818868935e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
82.0,542813,0,0,0.82,1.8422516736856455e-06,0.0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
78.8,171719,1,0,0.7879999999999999,5.823433496389471e-06,1.5,0,1,0,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
88.1,514189,0,0,0.8809999999999999,1.9448063945234254e-06,0.0,1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
53.9,512740,0,0,0.539,1.9503023943862498e-06,0.0,0,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
73.8,632960,0,0,0.738,1.5798761693058498e-06,0.0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
76.3,286289,0,0,0.763,3.492961682210346e-06,0.0,0,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
78.2,367784,0,0,0.782,2.7189798387644956e-06,0.0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
64.2,483500,0,0,0.642,2.0682480491250276e-06,0.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
70.6,393654,0,0,0.706,2.5402954363592487e-06,0.0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
76.3,544807,0,0,0.763,1.8355090233623588e-06,0.0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
71.8,266949,0,1,0.718,3.7460198539052255e-06,0.0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
66.3,248515,1,0,0.6629999999999999,4.023885786025849e-06,1.5,0,0,1,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
